0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-0.8983873024798166,-0.8984687980452332,-0.8986374974253878,-0.9005602473168718,2.094693214124731,-0.902043524566958,-0.9015719750118111,-0.900747860226188,-0.9026501444432459,2.9020396188348707,-0.9030881594489985,-0.9020891711729074,-0.9018030416265881,-0.9026501444432459,4.10849585636536,-0.902043524566958,-0.9015719750118111,-0.9002202695259879,-0.9014747862993732,3.077421010142206,-0.9009988896849176,-0.9026063673340038,-0.9018030416265881,-0.9016051958800588,0.45755355996610075,-0.902043524566958,-0.9031235634951001,-0.9023306323267881,-0.9031726187248394,0.6832553504671022,-0.9009988896849176,-0.9026063673340038,-0.9033858137271882,-0.90474004156962,0.6240548808274953,3.59375
-0.902043524566958,-0.9015719750118111,-0.900747860226188,-0.9026501444432459,2.9020396188348707,-0.9030881594489985,-0.9020891711729074,-0.9018030416265881,-0.9026501444432459,4.10849585636536,-0.902043524566958,-0.9015719750118111,-0.9002202695259879,-0.9014747862993732,3.077421010142206,-0.9009988896849176,-0.9026063673340038,-0.9018030416265881,-0.9016051958800588,0.45755355996610075,-0.902043524566958,-0.9031235634951001,-0.9023306323267881,-0.9031726187248394,0.6832553504671022,-0.9009988896849176,-0.9026063673340038,-0.9033858137271882,-0.90474004156962,0.6240548808274953,-0.9025658420079782,-0.9015719750118111,-0.900747860226188,-0.9021276701616524,1.713343522196263,3.65625
-0.9030881594489985,-0.9020891711729074,-0.9018030416265881,-0.9026501444432459,4.10849585636536,-0.902043524566958,-0.9015719750118111,-0.9002202695259879,-0.9014747862993732,3.077421010142206,-0.9009988896849176,-0.9026063673340038,-0.9018030416265881,-0.9016051958800588,0.45755355996610075,-0.902043524566958,-0.9031235634951001,-0.9023306323267881,-0.9031726187248394,0.6832553504671022,-0.9009988896849176,-0.9026063673340038,-0.9033858137271882,-0.90474004156962,0.6240548808274953,-0.9025658420079782,-0.9015719750118111,-0.900747860226188,-0.9021276701616524,1.713343522196263,-0.902043524566958,-0.9005375826896185,-0.900747860226188,-0.9000377730352783,1.6494563487101872,3.5625
-0.902043524566958,-0.9015719750118111,-0.9002202695259879,-0.9014747862993732,3.077421010142206,-0.9009988896849176,-0.9026063673340038,-0.9018030416265881,-0.9016051958800588,0.45755355996610075,-0.902043524566958,-0.9031235634951001,-0.9023306323267881,-0.9031726187248394,0.6832553504671022,-0.9009988896849176,-0.9026063673340038,-0.9033858137271882,-0.90474004156962,0.6240548808274953,-0.9025658420079782,-0.9015719750118111,-0.900747860226188,-0.9021276701616524,1.713343522196263,-0.902043524566958,-0.9005375826896185,-0.900747860226188,-0.9000377730352783,1.6494563487101872,-0.9015212071259378,-0.9015719750118111,-0.9018030416265881,-0.9031726187248394,1.1908993776267316,3.765625
-0.9009988896849176,-0.9026063673340038,-0.9018030416265881,-0.9016051958800588,0.45755355996610075,-0.902043524566958,-0.9031235634951001,-0.9023306323267881,-0.9031726187248394,0.6832553504671022,-0.9009988896849176,-0.9026063673340038,-0.9033858137271882,-0.90474004156962,0.6240548808274953,-0.9025658420079782,-0.9015719750118111,-0.900747860226188,-0.9021276701616524,1.713343522196263,-0.902043524566958,-0.9005375826896185,-0.900747860226188,-0.9000377730352783,1.6494563487101872,-0.9015212071259378,-0.9015719750118111,-0.9018030416265881,-0.9031726187248394,1.1908993776267316,-0.902043524566958,-0.8974344057230406,-0.9039134044273882,-0.8963804530641236,1.6968167244218728,3.828125
-0.902043524566958,-0.9031235634951001,-0.9023306323267881,-0.9031726187248394,0.6832553504671022,-0.9009988896849176,-0.9026063673340038,-0.9033858137271882,-0.90474004156962,0.6240548808274953,-0.9025658420079782,-0.9015719750118111,-0.900747860226188,-0.9021276701616524,1.713343522196263,-0.902043524566958,-0.9005375826896185,-0.900747860226188,-0.9000377730352783,1.6494563487101872,-0.9015212071259378,-0.9015719750118111,-0.9018030416265881,-0.9031726187248394,1.1908993776267316,-0.902043524566958,-0.8974344057230406,-0.9039134044273882,-0.8963804530641236,1.6968167244218728,-0.8952533978336953,-0.8860560901789214,-0.8944167718237874,-0.8942905559377495,2.1196067450980656,3.703125
-0.9009988896849176,-0.9026063673340038,-0.9033858137271882,-0.90474004156962,0.6240548808274953,-0.9025658420079782,-0.9015719750118111,-0.900747860226188,-0.9021276701616524,1.713343522196263,-0.902043524566958,-0.9005375826896185,-0.900747860226188,-0.9000377730352783,1.6494563487101872,-0.9015212071259378,-0.9015719750118111,-0.9018030416265881,-0.9031726187248394,1.1908993776267316,-0.902043524566958,-0.8974344057230406,-0.9039134044273882,-0.8963804530641236,1.6968167244218728,-0.8952533978336953,-0.8860560901789214,-0.8944167718237874,-0.8942905559377495,2.1196067450980656,-0.8957757152747154,-0.8979516018841368,-0.8981099067251878,-0.8984703501904977,1.3574006984881264,3.75
-0.9025658420079782,-0.9015719750118111,-0.900747860226188,-0.9021276701616524,1.713343522196263,-0.902043524566958,-0.9005375826896185,-0.900747860226188,-0.9000377730352783,1.6494563487101872,-0.9015212071259378,-0.9015719750118111,-0.9018030416265881,-0.9031726187248394,1.1908993776267316,-0.902043524566958,-0.8974344057230406,-0.9039134044273882,-0.8963804530641236,1.6968167244218728,-0.8952533978336953,-0.8860560901789214,-0.8944167718237874,-0.8942905559377495,2.1196067450980656,-0.8957757152747154,-0.8979516018841368,-0.8981099067251878,-0.8984703501904977,1.3574006984881264,-0.8983873024798166,-0.8984687980452332,-0.8986374974253878,-0.8969029273457172,1.0206980274128616,3.6875
-0.902043524566958,-0.9005375826896185,-0.900747860226188,-0.9000377730352783,1.6494563487101872,-0.9015212071259378,-0.9015719750118111,-0.9018030416265881,-0.9031726187248394,1.1908993776267316,-0.902043524566958,-0.8974344057230406,-0.9039134044273882,-0.8963804530641236,1.6968167244218728,-0.8952533978336953,-0.8860560901789214,-0.8944167718237874,-0.8942905559377495,2.1196067450980656,-0.8957757152747154,-0.8979516018841368,-0.8981099067251878,-0.8984703501904977,1.3574006984881264,-0.8983873024798166,-0.8984687980452332,-0.8986374974253878,-0.8969029273457172,1.0206980274128616,-0.8962980327157357,-0.8984687980452332,-0.8991650881255878,-0.8989928244720913,1.496028464894206,3.640625
-0.9015212071259378,-0.9015719750118111,-0.9018030416265881,-0.9031726187248394,1.1908993776267316,-0.902043524566958,-0.8974344057230406,-0.9039134044273882,-0.8963804530641236,1.6968167244218728,-0.8952533978336953,-0.8860560901789214,-0.8944167718237874,-0.8942905559377495,2.1196067450980656,-0.8957757152747154,-0.8979516018841368,-0.8981099067251878,-0.8984703501904977,1.3574006984881264,-0.8983873024798166,-0.8984687980452332,-0.8986374974253878,-0.8969029273457172,1.0206980274128616,-0.8962980327157357,-0.8984687980452332,-0.8991650881255878,-0.8989928244720913,1.496028464894206,-0.899431937361857,-0.9005375826896185,-0.8991650881255878,-0.9005602473168718,0.49356717899686164,3.5625
-0.902043524566958,-0.8974344057230406,-0.9039134044273882,-0.8963804530641236,1.6968167244218728,-0.8952533978336953,-0.8860560901789214,-0.8944167718237874,-0.8942905559377495,2.1196067450980656,-0.8957757152747154,-0.8979516018841368,-0.8981099067251878,-0.8984703501904977,1.3574006984881264,-0.8983873024798166,-0.8984687980452332,-0.8986374974253878,-0.8969029273457172,1.0206980274128616,-0.8962980327157357,-0.8984687980452332,-0.8991650881255878,-0.8989928244720913,1.496028464894206,-0.899431937361857,-0.9005375826896185,-0.8991650881255878,-0.9005602473168718,0.49356717899686164,-0.9030881594489985,-0.9020891711729074,-0.9023306323267881,-0.9031726187248394,1.406241085940802,3.6875
-0.8952533978336953,-0.8860560901789214,-0.8944167718237874,-0.8942905559377495,2.1196067450980656,-0.8957757152747154,-0.8979516018841368,-0.8981099067251878,-0.8984703501904977,1.3574006984881264,-0.8983873024798166,-0.8984687980452332,-0.8986374974253878,-0.8969029273457172,1.0206980274128616,-0.8962980327157357,-0.8984687980452332,-0.8991650881255878,-0.8989928244720913,1.496028464894206,-0.899431937361857,-0.9005375826896185,-0.8991650881255878,-0.9005602473168718,0.49356717899686164,-0.9030881594489985,-0.9020891711729074,-0.9023306323267881,-0.9031726187248394,1.406241085940802,-0.9015212071259378,-0.9005375826896185,-0.900747860226188,-0.8989928244720913,1.0646050423955702,3.78125
-0.8957757152747154,-0.8979516018841368,-0.8981099067251878,-0.8984703501904977,1.3574006984881264,-0.8983873024798166,-0.8984687980452332,-0.8986374974253878,-0.8969029273457172,1.0206980274128616,-0.8962980327157357,-0.8984687980452332,-0.8991650881255878,-0.8989928244720913,1.496028464894206,-0.899431937361857,-0.9005375826896185,-0.8991650881255878,-0.9005602473168718,0.49356717899686164,-0.9030881594489985,-0.9020891711729074,-0.9023306323267881,-0.9031726187248394,1.406241085940802,-0.9015212071259378,-0.9005375826896185,-0.900747860226188,-0.8989928244720913,1.0646050423955702,-0.8973426675977761,-0.8953656210786552,-0.8954719532241875,-0.8958579787825302,-0.10682425059815204,3.8125
-0.8983873024798166,-0.8984687980452332,-0.8986374974253878,-0.8969029273457172,1.0206980274128616,-0.8962980327157357,-0.8984687980452332,-0.8991650881255878,-0.8989928244720913,1.496028464894206,-0.899431937361857,-0.9005375826896185,-0.8991650881255878,-0.9005602473168718,0.49356717899686164,-0.9030881594489985,-0.9020891711729074,-0.9023306323267881,-0.9031726187248394,1.406241085940802,-0.9015212071259378,-0.9005375826896185,-0.900747860226188,-0.8989928244720913,1.0646050423955702,-0.8973426675977761,-0.8953656210786552,-0.8954719532241875,-0.8958579787825302,-0.10682425059815204,-0.8931641280696144,-0.8932968364342699,-0.8928339997231873,-0.8948130302193431,-0.27653226356502525,3.75
-0.8962980327157357,-0.8984687980452332,-0.8991650881255878,-0.8989928244720913,1.496028464894206,-0.899431937361857,-0.9005375826896185,-0.8991650881255878,-0.9005602473168718,0.49356717899686164,-0.9030881594489985,-0.9020891711729074,-0.9023306323267881,-0.9031726187248394,1.406241085940802,-0.9015212071259378,-0.9005375826896185,-0.900747860226188,-0.8989928244720913,1.0646050423955702,-0.8973426675977761,-0.8953656210786552,-0.8954719532241875,-0.8958579787825302,-0.10682425059815204,-0.8931641280696144,-0.8932968364342699,-0.8928339997231873,-0.8948130302193431,-0.27653226356502525,-0.8926418106285943,-0.8943312287564625,-0.8944167718237874,-0.8969029273457172,-0.33326604696964857,3.796875
-0.899431937361857,-0.9005375826896185,-0.8991650881255878,-0.9005602473168718,0.49356717899686164,-0.9030881594489985,-0.9020891711729074,-0.9023306323267881,-0.9031726187248394,1.406241085940802,-0.9015212071259378,-0.9005375826896185,-0.900747860226188,-0.8989928244720913,1.0646050423955702,-0.8973426675977761,-0.8953656210786552,-0.8954719532241875,-0.8958579787825302,-0.10682425059815204,-0.8931641280696144,-0.8932968364342699,-0.8928339997231873,-0.8948130302193431,-0.27653226356502525,-0.8926418106285943,-0.8943312287564625,-0.8944167718237874,-0.8969029273457172,-0.33326604696964857,-0.8962980327157357,-0.8953656210786552,-0.8954719532241875,-0.8953355045009366,-0.6837821609608213,3.734375
-0.9030881594489985,-0.9020891711729074,-0.9023306323267881,-0.9031726187248394,1.406241085940802,-0.9015212071259378,-0.9005375826896185,-0.900747860226188,-0.8989928244720913,1.0646050423955702,-0.8973426675977761,-0.8953656210786552,-0.8954719532241875,-0.8958579787825302,-0.10682425059815204,-0.8931641280696144,-0.8932968364342699,-0.8928339997231873,-0.8948130302193431,-0.27653226356502525,-0.8926418106285943,-0.8943312287564625,-0.8944167718237874,-0.8969029273457172,-0.33326604696964857,-0.8962980327157357,-0.8953656210786552,-0.8954719532241875,-0.8953355045009366,-0.6837821609608213,-0.8947310803926751,-0.8943312287564625,-0.8965271346245877,-0.8974254016273107,0.24862523586298793,3.921875
-0.9015212071259378,-0.9005375826896185,-0.900747860226188,-0.8989928244720913,1.0646050423955702,-0.8973426675977761,-0.8953656210786552,-0.8954719532241875,-0.8958579787825302,-0.10682425059815204,-0.8931641280696144,-0.8932968364342699,-0.8928339997231873,-0.8948130302193431,-0.27653226356502525,-0.8926418106285943,-0.8943312287564625,-0.8944167718237874,-0.8969029273457172,-0.33326604696964857,-0.8962980327157357,-0.8953656210786552,-0.8954719532241875,-0.8953355045009366,-0.6837821609608213,-0.8947310803926751,-0.8943312287564625,-0.8965271346245877,-0.8974254016273107,0.24862523586298793,-0.8968203501567559,-0.8927796402731736,-0.8949443625239875,-0.8911557102481884,-0.6879755275602935,4.09375
-0.8973426675977761,-0.8953656210786552,-0.8954719532241875,-0.8958579787825302,-0.10682425059815204,-0.8931641280696144,-0.8932968364342699,-0.8928339997231873,-0.8948130302193431,-0.27653226356502525,-0.8926418106285943,-0.8943312287564625,-0.8944167718237874,-0.8969029273457172,-0.33326604696964857,-0.8962980327157357,-0.8953656210786552,-0.8954719532241875,-0.8953355045009366,-0.6837821609608213,-0.8947310803926751,-0.8943312287564625,-0.8965271346245877,-0.8974254016273107,0.24862523586298793,-0.8968203501567559,-0.8927796402731736,-0.8949443625239875,-0.8911557102481884,-0.6879755275602935,-0.892119493187574,-0.8829529132123435,-0.8901960462221871,-0.8854084931506597,-0.34263945466258633,4.125
-0.8931641280696144,-0.8932968364342699,-0.8928339997231873,-0.8948130302193431,-0.27653226356502525,-0.8926418106285943,-0.8943312287564625,-0.8944167718237874,-0.8969029273457172,-0.33326604696964857,-0.8962980327157357,-0.8953656210786552,-0.8954719532241875,-0.8953355045009366,-0.6837821609608213,-0.8947310803926751,-0.8943312287564625,-0.8965271346245877,-0.8974254016273107,0.24862523586298793,-0.8968203501567559,-0.8927796402731736,-0.8949443625239875,-0.8911557102481884,-0.6879755275602935,-0.892119493187574,-0.8829529132123435,-0.8901960462221871,-0.8854084931506597,-0.34263945466258633,-0.8837624141312507,-0.8824357170512471,-0.8833373671195864,-0.8843635445874727,-0.382599771669321,4.0
-0.8926418106285943,-0.8943312287564625,-0.8944167718237874,-0.8969029273457172,-0.33326604696964857,-0.8962980327157357,-0.8953656210786552,-0.8954719532241875,-0.8953355045009366,-0.6837821609608213,-0.8947310803926751,-0.8943312287564625,-0.8965271346245877,-0.8974254016273107,0.24862523586298793,-0.8968203501567559,-0.8927796402731736,-0.8949443625239875,-0.8911557102481884,-0.6879755275602935,-0.892119493187574,-0.8829529132123435,-0.8901960462221871,-0.8854084931506597,-0.34263945466258633,-0.8837624141312507,-0.8824357170512471,-0.8833373671195864,-0.8843635445874727,-0.382599771669321,-0.8837624141312507,-0.8860560901789214,-0.8875580927211868,-0.8885433388402209,0.3904596943745462,3.890625
-0.8962980327157357,-0.8953656210786552,-0.8954719532241875,-0.8953355045009366,-0.6837821609608213,-0.8947310803926751,-0.8943312287564625,-0.8965271346245877,-0.8974254016273107,0.24862523586298793,-0.8968203501567559,-0.8927796402731736,-0.8949443625239875,-0.8911557102481884,-0.6879755275602935,-0.892119493187574,-0.8829529132123435,-0.8901960462221871,-0.8854084931506597,-0.34263945466258633,-0.8837624141312507,-0.8824357170512471,-0.8833373671195864,-0.8843635445874727,-0.382599771669321,-0.8837624141312507,-0.8860560901789214,-0.8875580927211868,-0.8885433388402209,0.3904596943745462,-0.8879409536594124,-0.8891592671454993,-0.8907236369223871,-0.8922006588113754,0.1201108830203412,3.828125
-0.8947310803926751,-0.8943312287564625,-0.8965271346245877,-0.8974254016273107,0.24862523586298793,-0.8968203501567559,-0.8927796402731736,-0.8949443625239875,-0.8911557102481884,-0.6879755275602935,-0.892119493187574,-0.8829529132123435,-0.8901960462221871,-0.8854084931506597,-0.34263945466258633,-0.8837624141312507,-0.8824357170512471,-0.8833373671195864,-0.8843635445874727,-0.382599771669321,-0.8837624141312507,-0.8860560901789214,-0.8875580927211868,-0.8885433388402209,0.3904596943745462,-0.8879409536594124,-0.8891592671454993,-0.8907236369223871,-0.8922006588113754,0.1201108830203412,-0.8915971757465538,-0.8932968364342699,-0.8917788183227872,-0.8942905559377495,-0.7730762026672284,3.890625
-0.8968203501567559,-0.8927796402731736,-0.8949443625239875,-0.8911557102481884,-0.6879755275602935,-0.892119493187574,-0.8829529132123435,-0.8901960462221871,-0.8854084931506597,-0.34263945466258633,-0.8837624141312507,-0.8824357170512471,-0.8833373671195864,-0.8843635445874727,-0.382599771669321,-0.8837624141312507,-0.8860560901789214,-0.8875580927211868,-0.8885433388402209,0.3904596943745462,-0.8879409536594124,-0.8891592671454993,-0.8907236369223871,-0.8922006588113754,0.1201108830203412,-0.8915971757465538,-0.8932968364342699,-0.8917788183227872,-0.8942905559377495,-0.7730762026672284,-0.8926418106285943,-0.8927796402731736,-0.8917788183227872,-0.8922006588113754,-0.7735695399142252,3.90625
-0.892119493187574,-0.8829529132123435,-0.8901960462221871,-0.8854084931506597,-0.34263945466258633,-0.8837624141312507,-0.8824357170512471,-0.8833373671195864,-0.8843635445874727,-0.382599771669321,-0.8837624141312507,-0.8860560901789214,-0.8875580927211868,-0.8885433388402209,0.3904596943745462,-0.8879409536594124,-0.8891592671454993,-0.8907236369223871,-0.8922006588113754,0.1201108830203412,-0.8915971757465538,-0.8932968364342699,-0.8917788183227872,-0.8942905559377495,-0.7730762026672284,-0.8926418106285943,-0.8927796402731736,-0.8917788183227872,-0.8922006588113754,-0.7735695399142252,-0.892119493187574,-0.890193659467692,-0.8901960462221871,-0.891678184529782,-0.627048377556198,4.109375
-0.8837624141312507,-0.8824357170512471,-0.8833373671195864,-0.8843635445874727,-0.382599771669321,-0.8837624141312507,-0.8860560901789214,-0.8875580927211868,-0.8885433388402209,0.3904596943745462,-0.8879409536594124,-0.8891592671454993,-0.8907236369223871,-0.8922006588113754,0.1201108830203412,-0.8915971757465538,-0.8932968364342699,-0.8917788183227872,-0.8942905559377495,-0.7730762026672284,-0.8926418106285943,-0.8927796402731736,-0.8917788183227872,-0.8922006588113754,-0.7735695399142252,-0.892119493187574,-0.890193659467692,-0.8901960462221871,-0.891678184529782,-0.627048377556198,-0.8910748583055336,-0.8839873055345361,-0.889140864821787,-0.8848860188690661,0.23530513019407637,4.328125
-0.8837624141312507,-0.8860560901789214,-0.8875580927211868,-0.8885433388402209,0.3904596943745462,-0.8879409536594124,-0.8891592671454993,-0.8907236369223871,-0.8922006588113754,0.1201108830203412,-0.8915971757465538,-0.8932968364342699,-0.8917788183227872,-0.8942905559377495,-0.7730762026672284,-0.8926418106285943,-0.8927796402731736,-0.8917788183227872,-0.8922006588113754,-0.7735695399142252,-0.892119493187574,-0.890193659467692,-0.8901960462221871,-0.891678184529782,-0.627048377556198,-0.8910748583055336,-0.8839873055345361,-0.889140864821787,-0.8848860188690661,0.23530513019407637,-0.8853293664543114,-0.8767465592791875,-0.8833373671195864,-0.8775713789267569,0.6975621306300072,4.5
-0.8879409536594124,-0.8891592671454993,-0.8907236369223871,-0.8922006588113754,0.1201108830203412,-0.8915971757465538,-0.8932968364342699,-0.8917788183227872,-0.8942905559377495,-0.7730762026672284,-0.8926418106285943,-0.8927796402731736,-0.8917788183227872,-0.8922006588113754,-0.7735695399142252,-0.892119493187574,-0.890193659467692,-0.8901960462221871,-0.891678184529782,-0.627048377556198,-0.8910748583055336,-0.8839873055345361,-0.889140864821787,-0.8848860188690661,0.23530513019407637,-0.8853293664543114,-0.8767465592791875,-0.8833373671195864,-0.8775713789267569,0.6975621306300072,-0.8759276525159476,-0.8726089899904169,-0.8748959159163857,-0.8718241618292282,0.2528186024624601,4.9375
-0.8915971757465538,-0.8932968364342699,-0.8917788183227872,-0.8942905559377495,-0.7730762026672284,-0.8926418106285943,-0.8927796402731736,-0.8917788183227872,-0.8922006588113754,-0.7735695399142252,-0.892119493187574,-0.890193659467692,-0.8901960462221871,-0.891678184529782,-0.627048377556198,-0.8910748583055336,-0.8839873055345361,-0.889140864821787,-0.8848860188690661,0.23530513019407637,-0.8853293664543114,-0.8767465592791875,-0.8833373671195864,-0.8775713789267569,0.6975621306300072,-0.8759276525159476,-0.8726089899904169,-0.8748959159163857,-0.8718241618292282,0.2528186024624601,-0.8712267955467657,-0.8586446936408162,-0.8690924182141853,-0.8571948819446096,1.186952679650758,5.078125
-0.8926418106285943,-0.8927796402731736,-0.8917788183227872,-0.8922006588113754,-0.7735695399142252,-0.892119493187574,-0.890193659467692,-0.8901960462221871,-0.891678184529782,-0.627048377556198,-0.8910748583055336,-0.8839873055345361,-0.889140864821787,-0.8848860188690661,0.23530513019407637,-0.8853293664543114,-0.8767465592791875,-0.8833373671195864,-0.8775713789267569,0.6975621306300072,-0.8759276525159476,-0.8726089899904169,-0.8748959159163857,-0.8718241618292282,0.2528186024624601,-0.8712267955467657,-0.8586446936408162,-0.8690924182141853,-0.8571948819446096,1.186952679650758,-0.8566019071981998,-0.851921143546564,-0.8543198786085839,-0.8524926134102679,0.8485233282110048,4.96875
